ID,WEIGHT,PRSNC24,GOVNC24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHALLENGEELECTION,CHILD12,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVGOVNC24,FAVHARRIS,FAVPRES24,FAVROBINSON,FAVSTEIN,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,HANDLERACEISS24,HURRICANEAID,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,VERSION,VOTE2020,VOTEMETHOD,WHTEVANG,ZIPCODE
40976.0,0.12045535,Kamala Harris,,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Not complete,,,Yes,Call 1,14.0,,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,Worse today,Against their opponent,Urban women,3.0,,,,No,,,,18-64,,,,,,,,,91.0,,,,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Female,Black women,"Cities over 500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,,,,,,Version 1,,Election day,All others,28217.0
42337.0,0.038478793,Kamala Harris,,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,,,Yes,Call 3,14.0,Accept the results,,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Favorable,Only Harris,,,Unfavorable,About the same,For your candidate,Urban women,3.0,,Yes,The state of democracy,No,,,,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,94.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Omit,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Female,Black women,"Cities over 500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Joe Biden,Election day,All others,28211.0
42558.0,0.029305511,Kamala Harris,,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,,,No,Call 3,3.0,Challenge the results,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Favorable,Only Harris,,,Unfavorable,Omit,Against their opponent,Rural women,1.0,,No,Abortion,No,,,,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,30.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Female,Black women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Joe Biden,Election day,All others,28560.0
43684.0,0.012924563,Kamala Harris,,Illegal,Illegal in most cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,8.0,,No,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,Only Trump,Yes,Not at all confident,Not very confident or Not at all confident,Neither,,,Unfavorable,Unfavorable,,,,Urban women,4.0,Kamala Harris,,,No,Poor,Not so good or poor,No,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,38.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,In September,Before that,Before that,,,Version 2,Joe Biden,Election day,,27265.0
45829.0,0.079538691,Kamala Harris,,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,All others,All others,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,,Call 3,8.0,,No,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,Only Trump,Yes,Somewhat confident,Very confident or Somewhat confident,Omit,,,Omit,Omit,,,,Rural women,4.0,Kamala Harris,,,No,Poor,Not so good or poor,No,65+,Women without children,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,96.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Other,State questionnaire,Other,Non-black,Non-white,Other,South,Female,All other races,Rural,Small Cities/Rural, North Carolina,Other,Election day exit poll,In October,In the last month,Before that,,,Version 2,Joe Biden,Election day,,27306.0
7606.0,0.121211334,Donald Trump,,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,,2.0,,No,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Yes,Only Harris,No,Very confident,Very confident or Somewhat confident,Neither,,,Unfavorable,Unfavorable,,,,Urban men,2.0,Donald Trump,,,No,Not so good,Not so good or poor,No,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Telephone survey,Before that,Before that,Before that,,,Version 2,Donald Trump,Early in-person,,27614.0
7660.0,0.189295088,Donald Trump,,Illegal,Illegal in most cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,,13.0,,No,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,Only Harris,No,Very confident,Very confident or Somewhat confident,Neither,,,Unfavorable,Unfavorable,,,,Suburban men,2.0,Donald Trump,,,No,Poor,Not so good or poor,No,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,In October,In the last month,Before that,,,Version 2,Donald Trump,Early in-person,,27518.0
7904.0,0.434243647,Donald Trump,,Illegal,Illegal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,,,,,No,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,Omit,,,Omit,Omit,,,,Suburban men,2.0,Donald Trump,,,No,Not so good,Not so good or poor,No,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,In October,In the last month,Before that,,,Version 2,Joe Biden,Early in-person,,27513.0
8002.0,0.511221485,Donald Trump,,Illegal,Illegal in all cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Black 45-59,Men 45-64,Black 45-59,Black 45-64,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,,,,,No,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,No,Neither,No,Very confident,Very confident or Somewhat confident,Only Robinson,,,Favorable,Unfavorable,,,,Urban men,4.0,Kamala Harris,,,No,Poor,Not so good or poor,No,18-64,Men without children,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Male,Black men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Telephone survey,In October,In the last month,Before that,,,Version 2,Donald Trump,Early in-person,,27106.0
8249.0,0.363217194,Donald Trump,,Illegal,Illegal in most cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,,,,,No,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,Both,,,Favorable,Favorable,,,,Suburban men,3.0,Donald Trump,,,No,Not so good,Not so good or poor,No,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,Before that,Before that,Before that,,,Version 2,Donald Trump,Early in-person,,28105.0
8509.0,0.245696685,Donald Trump,,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,All others,All others,Women 18-44,Complete,,,Yes,,8.0,Accept the results,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Unfavorable,Only Trump,,,Favorable,Better today,For your candidate,Suburban women,3.0,,No,Abortion,No,,,,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Has the ability to lead,Other,Other,State questionnaire,Other,Non-black,Non-white,Other,South,Female,All other races,Suburbs,Suburbs, North Carolina,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person,All others,28173.0
8519.0,0.22283671,Donald Trump,,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Yes,,4.0,Accept the results,,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Unfavorable,Omit,,,Omit,About the same,Against their opponent,Suburban men,2.0,,No,The economy,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person,White Born-again/Evangelical Christians,27596.0
8677.0,1.009110766,Donald Trump,,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,No,,10.0,Challenge the results,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Unfavorable,Only Trump,,,Favorable,Worse today,For your candidate,Rural women,5.0,,No,The economy,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person,All others,28601.0
8929.0,0.279364222,Donald Trump,,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,No,,,Accept the results,,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Unfavorable,Only Trump,,,Favorable,Better today,For your candidate,Suburban men,2.0,,No,The economy,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person,All others,27513.0
16034.0,0.166638993,Donald Trump,,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Yes,,14.0,,,,,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,Only Harris,No,,,,,,,,,Worse today,,Suburban men,3.0,,,,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,Before that,Before that,Before that,,,Version 4,Donald Trump,By mail,White Born-again/Evangelical Christians,28164.0
18328.0,0.369262344,Donald Trump,,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,No,,9.0,,Yes,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,Rural men,4.0,,,,No,,,,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Rural,Small Cities/Rural, North Carolina,Other,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,All others,27376.0
18360.0,0.375101383,Donald Trump,,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Yes,,,,No,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,,,Suburban women,3.0,,,,No,,,,65+,Women without children,,,,,,,Conservative,,,,,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs, North Carolina,White suburban women,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians,28034.0
20793.0,0.121108511,Donald Trump,,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,,2.0,,,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,,Urban women,2.0,,,,No,Not so good,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Telephone survey,,,,,,Version 2,Donald Trump,Early in-person,,27615.0
20864.0,0.173444717,Donald Trump,,Illegal,Illegal in most cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,,5.0,,,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,Rural men,5.0,,,,No,Poor,Not so good or poor,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Rural,Small Cities/Rural, North Carolina,Other,Telephone survey,,,,,,Version 2,Donald Trump,Early in-person,,28684.0
23161.0,0.077727723,Donald Trump,,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,,9.0,,,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Unfavorable,Only Trump,,,Favorable,,Omit,Rural women,4.0,,,The economy,No,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Rural,Small Cities/Rural, North Carolina,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person,,27325.0
23167.0,0.149682364,Donald Trump,,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,,,,,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Unfavorable,Neither,,,Unfavorable,,Against their opponent,Suburban men,4.0,,,The economy,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Has good judgment,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Version 1,Donald Trump,Early in-person,,27360.0
23208.0,0.211247159,Donald Trump,,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,,,,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Unfavorable,Only Trump,,,Favorable,,For your candidate,Suburban men,3.0,,,The economy,No,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Has the ability to lead,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person,,28034.0
23212.0,0.159193344,Donald Trump,,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,,10.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,Unfavorable,Only Trump,,,Favorable,,For your candidate,Suburban women,3.0,,,The economy,No,,,,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs, North Carolina,White suburban women,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person,,28037.0
23237.0,0.10384096,Donald Trump,,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,,9.0,,,Omit,Omit,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Unfavorable,Omit,,,Omit,,For your candidate,Rural women,1.0,,,Immigration,No,,,,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Has the ability to lead,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Rural,Small Cities/Rural, North Carolina,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person,,28326.0
23240.0,0.326789986,Donald Trump,,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,,9.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,Unfavorable,Only Trump,,,Favorable,,Against their opponent,Rural men,4.0,,,Immigration,No,,,,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Has the ability to lead,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Rural,Small Cities/Rural, North Carolina,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person,,28374.0
23263.0,0.083555749,Donald Trump,,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,,10.0,,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Unfavorable,Only Trump,,,Favorable,,For your candidate,Suburban women,5.0,,,Immigration,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs, North Carolina,White suburban women,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person,,28681.0
23632.0,0.052620458,Donald Trump,,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Black 18-29,Men 18-29,Black 18-29,Black 18-29,Men 18-44,Not complete,,,Yes,Call 1,13.0,,,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,,Worse today,For your candidate,Suburban men,2.0,,,,No,,,,18-64,,,,,,,,,76.0,,,,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Male,Black men,Suburbs,Suburbs, North Carolina,Other,Election day exit poll,,,,,,Version 1,,Election day,All others,27504.0
23968.0,0.174698278,Donald Trump,,Legal,Legal in most cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 1,14.0,,No,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Yes,Both,Yes,Somewhat confident,Very confident or Somewhat confident,Omit,,,Omit,Omit,,,,Urban men,3.0,Omit,,,No,Not so good,Not so good or poor,No,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,90.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,"Cities over 500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Donald Trump,Election day,,28211.0
