ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENME06,GOVME06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,BUSH4,IRAQWAR,GUNOWNER,STECME,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
48984.0,Maine,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.750455737113953,Jean Hay Bright (Dem),Patricia LaMarche (Green),Male,White,50-59,Democratic,Liberal,$75k-$100k,Something else,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,White Something else,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Upscale,4843.0
48989.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.534617304801941,Jean Hay Bright (Dem),John Baldacci (Dem),Female,White,30-39,Democratic,Liberal,$30k-$50k,Protestant,Somewhat disapprove,Somewhat disapprove,Yes,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
48995.0,Maine,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.994966149330139,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,40-44,Something else,Moderate,$30k-$50k,Protestant,Strongly disapprove,Somewhat disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale,4330.0
49000.0,Maine,30.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.744612634181976,Jean Hay Bright (Dem),Barbara Merrill (Independent),Female,White,18-24,Democratic,Moderate,$30k-$50k,Protestant,Strongly disapprove,Strongly disapprove,,,,,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4079.0
49024.0,Maine,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.997617363929749,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,50-59,Democratic,Liberal,$100k-$150k,Catholic,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Upscale,4843.0
49027.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.664229273796082,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,30-39,Republican,Liberal,$15k-$30k,Other Christian,Strongly approve,Somewhat approve,Yes,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49040.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11395287513733,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,60-64,Independent,Liberal,,Protestant,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49047.0,Maine,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.915563762187958,Olympia Snowe (Rep),Patricia LaMarche (Green),Female,White,50-59,Independent,Moderate,$30k-$50k,Catholic,Strongly disapprove,Somewhat disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale,4330.0
49057.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.797966718673706,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,40-44,Democratic,Moderate,$50k-$75k,Catholic,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49072.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04337537288666,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,40-44,Independent,Moderate,$50k-$75k,None,Strongly disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49083.0,Maine,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04916977882385,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,65-74,Democratic,Moderate,$75k-$100k,None,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Upscale,4843.0
49088.0,Maine,30.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.700227379798889,Olympia Snowe (Rep),Other,Female,White,30-39,Independent,Moderate,$100k-$150k,Catholic,Somewhat disapprove,Somewhat disapprove,,,,,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4079.0
49104.0,Maine,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.00258827209473,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,40-44,Republican,Conservative,$50k-$75k,Protestant,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale,4330.0
49108.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.462962567806244,Jean Hay Bright (Dem),Patricia LaMarche (Green),Female,White,25-29,Democratic,Liberal,$30k-$50k,None,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49117.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05921721458435,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,40-44,Republican,Moderate,$150k-$200k,Catholic,Somewhat approve,Somewhat approve,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49121.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.582740306854248,Jean Hay Bright (Dem),Barbara Merrill (Independent),Female,White,25-29,Democratic,Moderate,$50k-$75k,None,Strongly disapprove,Somewhat disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49156.0,Maine,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.609423637390137,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,Black,30-39,Independent,Moderate,$30k-$50k,Protestant,Somewhat approve,Somewhat approve,Yes,Poor,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Approve,Approve,Black,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale,4330.0
49181.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.755573749542236,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,30-39,Republican,Conservative,$15k-$30k,None,Somewhat approve,Somewhat approve,Yes,Poor,Not so good/Poor,To express support for George W Bush,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,None,White None,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49182.0,Maine,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,2.53004097938538,Other,Patricia LaMarche (Green),Female,White,45-49,Independent,Moderate,$150k-$200k,,,Strongly disapprove,,,,,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4079.0
49188.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.797966718673706,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,45-49,Independent,Conservative,,,Strongly approve,Somewhat approve,No answer,Poor,Not so good/Poor,To express support for George W Bush,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,,,,,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49191.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.802741646766663,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,30-39,Democratic,Moderate,$50k-$75k,Protestant,Somewhat disapprove,Somewhat disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49238.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.664229273796082,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,30-39,Independent,Moderate,$50k-$75k,Protestant,Somewhat approve,Somewhat approve,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49247.0,Maine,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.950601816177368,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,18-24,Republican,Conservative,$30k-$50k,Catholic,Strongly approve,Strongly approve,Yes,Poor,Not so good/Poor,George W Bush was not a factor,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale,4330.0
49254.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.70595610141754,Other,Patricia LaMarche (Green),Female,White,18-24,Independent,Liberal,Under $15k,None,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49261.0,Maine,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.01534581184387,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,65-74,Republican,Conservative,$100k-$150k,,,Somewhat approve,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,,,,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4079.0
49274.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.802741646766663,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,45-49,Democratic,Moderate,$200k or more,Something else,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Something else,White Something else,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49288.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04337537288666,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,30-39,Democratic,Moderate,$50k-$75k,Catholic,Somewhat disapprove,Somewhat disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49306.0,Maine,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.00258827209473,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,30-39,Republican,Conservative,$75k-$100k,Catholic,Strongly approve,Strongly approve,Yes,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale,4330.0
49321.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.860636293888092,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,18-24,Republican,Conservative,Under $15k,Protestant,Strongly approve,Strongly approve,No,Poor,Not so good/Poor,George W Bush was not a factor,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49338.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.802741646766663,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,50-59,Democratic,Moderate,$50k-$75k,Catholic,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49374.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.959956884384155,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,60-64,Democratic,Liberal,$50k-$75k,Catholic,Strongly disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49406.0,Maine,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.38447892665863,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,40-44,Democratic,Moderate,$75k-$100k,Catholic,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale,4330.0
49434.0,Maine,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.00289857387543,Olympia Snowe (Rep),Patricia LaMarche (Green),Male,White,40-44,Republican,Moderate,$30k-$50k,,,Somewhat approve,,,,,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,,,,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4079.0
49435.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.57660436630249,Jean Hay Bright (Dem),John Baldacci (Dem),Female,White,25-29,Independent,Liberal,Under $15k,None,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49444.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.925976276397705,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,40-44,Republican,Conservative,$75k-$100k,Catholic,Somewhat disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,No answer,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49457.0,Maine,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.38447892665863,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,30-39,Independent,Moderate,$50k-$75k,None,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale,4330.0
49489.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.789079487323761,Olympia Snowe (Rep),,Male,White,30-39,Independent,Moderate,,Other Christian,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49495.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.672322273254395,Olympia Snowe (Rep),Other,Male,White,25-29,Independent,,$30k-$50k,None,Somewhat disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49515.0,Maine,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.960668563842773,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,30-39,Democratic,Liberal,$50k-$75k,,,Somewhat disapprove,,,,,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4079.0
49521.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.925976276397705,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,50-59,Republican,Moderate,$200k or more,Protestant,Strongly approve,Strongly approve,Yes,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49527.0,Maine,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.953521430492401,Olympia Snowe (Rep),Did not vote,Male,White,30-39,Republican,Moderate,$50k-$75k,Catholic,Somewhat disapprove,Somewhat approve,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale,4330.0
49546.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.852945744991302,Olympia Snowe (Rep),Barbara Merrill (Independent),Male,White,50-59,Democratic,Moderate,$50k-$75k,Catholic,Somewhat disapprove,Somewhat disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49558.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.885119020938873,,Barbara Merrill (Independent),Female,White,40-44,Independent,Liberal,$75k-$100k,None,Somewhat disapprove,Somewhat disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49592.0,Maine,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.1720255613327,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,50-59,Independent,Liberal,$50k-$75k,,,Strongly disapprove,,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4079.0
49622.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.808718621730804,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,25-29,Independent,Liberal,$30k-$50k,None,Somewhat disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49624.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.10987174510956,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,50-59,Democratic,Moderate,$15k-$30k,Catholic,Strongly disapprove,Strongly disapprove,No,Poor,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49630.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05331611633301,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,45-49,Republican,,$75k-$100k,Protestant,Strongly approve,Strongly approve,Yes,Not so good,Not so good/Poor,No answer,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49669.0,Maine,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.690391659736633,Jean Hay Bright (Dem),Barbara Merrill (Independent),Female,White,30-39,Independent,Moderate,$100k-$150k,,,Strongly disapprove,,,,,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4079.0
49689.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.695090174674988,Jean Hay Bright (Dem),John Baldacci (Dem),Female,White,75 or over,Independent,Moderate,$15k-$30k,Other Christian,Somewhat disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
