ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1003478.0,Vermont,42.0,Call 3,Backside complete,0.661034524440765,John Kerry,Female,White,No,25-29,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Better today,No one does,Something else,No,In the last three days,Economy/Jobs,He has a positive message,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Suburbs,Suburbs,1.0,05855
1003479.0,Vermont,73.0,Call 3,Backside complete,0.714927434921265,Howard Dean,Female,White,No,50-59,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Better today,No one does,Protestant,No,Before that,The war in Iraq,He is honest and trustworthy,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05753
1003483.0,Vermont,14.0,Call 3,Backside complete,1.02094209194183,Howard Dean,Male,White,No,30-39,Independent,Somewhat conservative,College graduate,"$15,000-$29,999",About the same,No one does,Catholic,No,Today,The war in Iraq,He stands up for what he believes,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05735
1003490.0,Vermont,72.0,Call 3,Backside complete,0.896773517131805,Howard Dean,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",About the same,No one does,Catholic,No,Before that,Health care/Medicare,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05158
1003491.0,Vermont,72.0,Call 3,Backside complete,0.700649082660675,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05158
1003492.0,Vermont,49.0,Call 3,Backside complete,1.48471224308014,John Kerry,Female,White,No,60-64,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,Catholic,No,In the last month,Economy/Jobs,He has the right experience,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05476
1003497.0,Vermont,13.0,Call 3,Backside complete,0.50043123960495,Other,Female,White,No,50-59,Independent,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,No,In the last three days,Economy/Jobs,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05903
1003501.0,Vermont,42.0,Call 3,Backside complete,0.50043123960495,Other,Female,Black,,60-64,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, someone else does",Catholic,,Before that,Taxes,He has a positive message,Very important,"Dissatisfied, but not angry",Omit,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Independent,Moderate,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",No,Black,Green Mountains,Suburbs,Suburbs,1.0,05855
1003502.0,Vermont,73.0,Call 3,Backside complete,0.714927434921265,Howard Dean,Female,White,No,30-39,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,None,No,Today,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05753
1003503.0,Vermont,73.0,Call 3,Backside not complete,1.01337504386902,John Kerry,Female,White,No,65-74,,,,,,,,,In the last week,Health care/Medicare,He can defeat George W. Bush,,Angry,,,Satisfied only if Kerry is the nominee,Both candidates,,,Both candidates,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,White,Green Mountains,Rural,Small cities and Rural,1.0,05753
1003505.0,Vermont,14.0,Call 3,Backside complete,1.02094209194183,Howard Dean,Male,White,No,50-59,Independent,Moderate,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,Catholic,No,In the last week,National security/Terrorism,He is honest and trustworthy,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Neither candidate,45-64,45-59,50-64,Not too/not at all important,No college degree,Omit,"$50,000 or more",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05735
1003510.0,Vermont,72.0,Call 3,Backside complete,0.709233999252319,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",About the same,"Yes, I do",Catholic,No,Before that,Economy/Jobs,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05158
1003511.0,Vermont,49.0,Call 3,Backside complete,1.04745185375214,Howard Dean,Female,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Better today,"Yes, I do",Something else,No,Before that,Education,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Omit,"Under $50,000",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Green Mountains,Rural,Small cities and Rural,1.0,05476
1003516.0,Vermont,13.0,Call 3,Backside complete,0.816953778266907,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Better today,No one does,None,No,In the last three days,The war in Iraq,He can defeat George W. Bush,Omit,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Omit,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05903
1003521.0,Vermont,42.0,Call 3,Backside complete,0.50043123960495,Did not vote,Male,White,No,30-39,Republican,Somewhat liberal,High school graduate,"$50,000-$74,999",Better today,No one does,Protestant,No,Omit,Omit,Omit,Not at all important,Enthusaistic,Omit,No legal recognition of gay couples' relationships,Omits,Neither candidate,No,Takes more jobs from your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Republican,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Omit,Omit,White male,Only Kerry/Neither,Only Edwards/Neither,Omit,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Green Mountains,Suburbs,Suburbs,1.0,05855
1003522.0,Vermont,42.0,Call 3,Backside complete,0.50043123960495,Other,Female,White,No,60-64,Republican,Very conservative,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Catholic,No,Before that,National security/Terrorism,He has the right experience,Somewhat important,Enthusaistic,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Republican,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Green Mountains,Suburbs,Suburbs,1.0,05855
1003523.0,Vermont,73.0,Call 3,Backside complete,0.714927434921265,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,None,No,Before that,Economy/Jobs,He stands up for what he believes,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05753
1003526.0,Vermont,14.0,Call 3,Backside complete,0.903777301311493,Howard Dean,Female,White,No,18-24,Democrat,Very liberal,College graduate,"Under $15,000",Omit,No one does,None,Yes,Before that,The war in Iraq,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Only John Kerry,18-29,18-29,18-24,Very/somewhat important,College degree,Omit,"Under $50,000",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05735
1003528.0,Vermont,14.0,Call 3,Backside complete,1.02094209194183,Howard Dean,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,,No,Before that,Omit,He is honest and trustworthy,Not at all important,Omit,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,Yes,Omit,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Democrat,Liberal,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05735
1003532.0,Vermont,72.0,Call 3,Backside complete,0.885918498039246,John Kerry,Male,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,No one does,Protestant,No,Today,Economy/Jobs,He has the right experience,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Not too/not at all important,College degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05158
1003533.0,Vermont,49.0,Call 3,Backside complete,1.44136333465576,John Kerry,Male,White,No,30-39,Independent,Moderate,Did not complete high school,"$15,000-$29,999",About the same,No one does,Other Christian,No,Today,Health care/Medicare,He cares about people like me,Not at all important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,No college degree,No,"Under $50,000",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05476
1003540.0,Vermont,13.0,Call 3,Backside complete,0.816953778266907,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Better today,"Yes, I do",Protestant,No,Today,Omit,He has a positive message,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Green Mountains,Rural,Small cities and Rural,1.0,05903
1003543.0,Vermont,42.0,Call 3,Backside complete,0.746730387210846,John Kerry,Male,White,No,45-49,Independent,Somewhat conservative,High school graduate,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,No,In the last month,Taxes,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Green Mountains,Suburbs,Suburbs,1.0,05855
1003544.0,Vermont,73.0,Call 3,Backside complete,0.903972387313843,Howard Dean,Male,White,No,50-59,Independent,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,None,No,Today,Health care/Medicare,He has a positive message,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Independent,Moderate,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05753
1003548.0,Vermont,14.0,Call 3,Backside complete,0.807435631752014,Howard Dean,Female,White,No,50-59,Independent,Moderate,Postgraduate study,"$50,000-$74,999",Better today,No one does,Catholic,No,Before that,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Edwards,Yes,Omit,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05735
1003556.0,Vermont,13.0,Call 3,Backside complete,0.50043123960495,Other,Male,White,No,50-59,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Something else,No,In the last week,National security/Terrorism,He stands up for what he believes,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,45-64,45-59,50-64,Not too/not at all important,No college degree,No,"Under $50,000",18-64,Independent,Moderate,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05903
1003561.0,Vermont,42.0,Call 3,Backside not complete,0.746730387210846,John Kerry,Male,White,No,30-39,,,,,,,,,Before that,Economy/Jobs,He stands up for what he believes,,"Dissatisfied, but not angry",,,Satisfied if either one is the nominee,Omit,,,Only John Kerry,30-44,30-44,30-39,,,,,18-64,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Omit,Omit,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,,,White,Green Mountains,Suburbs,Suburbs,1.0,05855
1003562.0,Vermont,42.0,Call 3,Backside complete,0.50043123960495,Other,Female,White,No,60-64,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,Protestant,No,In the last month,National security/Terrorism,He has the right experience,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Omit,No,Takes more jobs from your state,Neither candidate,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Omit,Omit,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Green Mountains,Suburbs,Suburbs,1.0,05855
1003563.0,Vermont,73.0,Call 3,Backside complete,0.714927434921265,Howard Dean,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",About the same,"Yes, I do",Something else,No,Before that,National security/Terrorism,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Green Mountains,Rural,Small cities and Rural,1.0,05753
1003564.0,Vermont,73.0,Call 3,Backside complete,0.50043123960495,Other,Female,White,No,50-59,Independent,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,No one does,Protestant,No,In the last three days,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Creates more jobs in your state,Only John Edwards,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"Under $50,000",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05753
1003567.0,Vermont,14.0,Call 3,Backside complete,1.05164682865143,Howard Dean,Female,White,No,75 or over,Democrat,Somewhat liberal,College graduate,,Worse today,No one does,Protestant,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Omit,,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0,05735
1003574.0,Vermont,13.0,Call 3,Backside complete,1.03297710418701,John Kerry,Male,White,No,30-39,Democrat,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,Catholic,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05903
1003579.0,Vermont,73.0,Call 3,Backside complete,0.778051197528839,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,Protestant,No,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05753
1003583.0,Vermont,13.0,Call 3,Backside complete,1.03297710418701,John Kerry,Male,White,No,45-49,Independent,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Catholic,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05903
1003595.0,Vermont,73.0,Call 3,Backside complete,0.931159317493439,Howard Dean,Female,White,No,60-64,Independent,Somewhat liberal,College graduate,,Worse today,No one does,Other Christian,No,In the last month,Economy/Jobs,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,Omit,,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05753
1003600.0,Vermont,13.0,Call 3,Backside complete,0.816953778266907,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",Worse today,No one does,Protestant,No,Before that,Economy/Jobs,He has a positive message,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0,05903
