id,sennc14,age,age3,age8,age45,age60,age65,ageblack,agebyrac,agebyr_1,attend,attend2,backside,borninnc,brnagain,call,cdnum,child12,contacth,contactn,contactt,educ10,educcoll,educhs,educwhit,favdem2,favrep2,forobama,geocode,govtdo10,hagantoo,healthca,inc100k,inc30k,inc50k,income3,income4,income14,incwhite,isis14,issue14,latino,marchild,married,minwage1,movetonc,moveto_1,necworr2,necworry,obama2,obama4,obamaang,obamaa_1,over45,over65,parents,party,partybla,partybyr,partyid,partysex,partywhi,phil3,precinct,ptyideo,ptyideo7,qrace3,qraceai,qtype,race,raceai,rcongang,rconga_1,region,samesexm,sex,sexbyrac,sexwed,sizeplac,sizeplc3,stanum,telepoll,tilliscn,time14fe,time14mt,time14wk,timesen1,track,unfairha,unfairnc,unfairti,version,vetvoter,voterid1,weight,whnclinc,whtevang
1865,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Never,Never,Complete,Moved to North Carolina,No, , ,No,No,Neither of them,No,College graduate,College graduate,More than High school graduate,Non white college degree, , ,To express opposition to Barack Obama,3, , ,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white", ,Illegal immigration,Yes,All others,No, ,10+ years but not born here,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Women,All others,Conservative, ,Moderate/Liberal Republicans,Conservative Independents,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,Omit,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000", North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,.92039543390274,No,All others
1863,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Moved to North Carolina,No, , ,Yes,No,Neither of them,No,Postgraduate study,College graduate,More than High school graduate,White college degree, , ,To express opposition to Barack Obama,2, , ,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white", ,The economy,No,All others,No, ,Less than 10 years,Less than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate, ,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,Yes,1.56482768058777,No,All others
1857,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Moved to North Carolina,Yes, , ,Yes,Yes,Both of them,Yes,College graduate,College graduate,More than High school graduate,White college degree, , ,To express opposition to Barack Obama,4, , ,Went too far, , , , , , , , ,Foreign policy,No,Married with children,Yes, ,Less than 10 years,Less than 10 years, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative, ,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,1.85972118377686,No,White Born-again/Evangelical Christians
1856,Thom Tillis,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Once a week,Weekly,Complete,Born in North Carolina,Yes, , ,No,No,Neither of them,No,College graduate,College graduate,More than High school graduate,White college degree, , ,Barack Obama was not a factor,5, , ,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Foreign policy,No,All others,No, ,I was born in North Carolina,More than 10 years, , , , ,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative, ,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Non married women,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,3.53165674209595,No,White Born-again/Evangelical Christians
1855,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete,Moved to North Carolina,No, , ,No,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,To express support for Barack Obama,3, , ,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Illegal immigration,No,All others,Yes, ,10+ years but not born here,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative, ,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,"Cities over 500,000","Cities over 50,000", North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,1.05867671966553,No,All others
52047,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Born in North Carolina,Yes,Call 1,2,Yes,Yes,Both of them,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,Barack Obama was not a factor,4, , ,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Foreign policy,No,Married with children,Yes, ,I was born in North Carolina,More than 10 years, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,80,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , , , , , ,Version 2, ,No,.552012085914612,Yes,White Born-again/Evangelical Christians
1853,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Born in North Carolina,Yes, , ,No,Yes,Both of them,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,To express opposition to Barack Obama,2, , ,Went too far, , , , , , , , ,The economy,No,All others,Yes, ,I was born in North Carolina,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative, ,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Rural,Small Cities/Rural, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,1.54067707061768, ,White Born-again/Evangelical Christians
1848,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Moved to North Carolina,No, , ,No,No,Only Tillis,Yes,College graduate,College graduate,More than High school graduate,White college degree, , ,To express opposition to Barack Obama,5, , ,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Foreign policy,No,All others,Yes, ,10+ years but not born here,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative, ,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,1.46530342102051,No,All others
1845,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,Born in North Carolina,Yes, , ,No,Yes,Both of them,Yes,College graduate,College graduate,More than High school graduate,White college degree, , ,To express opposition to Barack Obama,1, , ,Went too far, , , , , , , , ,Foreign policy,No,All others,Yes, ,I was born in North Carolina,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate, ,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,.749599814414978,No,White Born-again/Evangelical Christians
70676,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Moved to North Carolina,Yes,Call 2,10,No,Yes,Both of them,Yes,High school graduate,No college degree,High school graduate or less,White no college degree, , ,To express opposition to Barack Obama,3, , ,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,The economy,No,All others,Yes, ,10+ years but not born here,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,51,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , , , , , ,Version 2, ,No,.65606564283371,No,White Born-again/Evangelical Christians
1839,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,Born in North Carolina,Yes, , ,No,No,Only Tillis,Yes,College graduate,College graduate,More than High school graduate,White college degree, , ,To express opposition to Barack Obama,5, , ,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,The economy,No,All others,No, ,I was born in North Carolina,More than 10 years, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal, ,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Male,White men,Non married men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,1.34655702114105,No,White Born-again/Evangelical Christians
1837,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a month,Occasionally,Complete,Born in North Carolina,No, , ,Yes,Yes,Both of them,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree, , ,To express opposition to Barack Obama,4, , ,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,The economy,No,Married with children,Yes, ,I was born in North Carolina,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate, ,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,2.04197216033936,No,All others
70669,Thom Tillis,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44, , ,Complete, , ,Call 2,11, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable, ,5,Government is doing too many things better left to businesses and individuals,Too often, ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve, ,No, , ,Favor, , ,Worried,Somewhat worried,Approve,Somewhat approve, , ,18-44,18-64, ,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,42,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White, , ,South, ,Female,White women, ,Suburbs,Suburbs, North Carolina,Election day exit poll,About right,Before that,In the last month,In the last week,In the last week,Generally going in the right direction,Yes,Both of them,Yes,Version 1,No, ,.732512772083282,No, 
1834,Thom Tillis,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Born in North Carolina,Yes, , ,Yes,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,White no college degree, , ,Barack Obama was not a factor,4, , ,Went too far, , , , , , , , ,Omit,No,Married with children,Yes, ,I was born in North Carolina,More than 10 years, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Conservative, ,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,Omit,3.09314227104187, ,White Born-again/Evangelical Christians
70666,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Born in North Carolina,Yes,Call 2,2,No,No,Only Tillis,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,To express opposition to Barack Obama,4, , ,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Health care,No,All others,Yes, ,I was born in North Carolina,More than 10 years, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,80,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , , , , , ,Version 2, ,No,.64439594745636,No,White Born-again/Evangelical Christians
1831,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Born in North Carolina,Yes, , ,No,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,Barack Obama was not a factor,5, , ,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Illegal immigration,No,All others,Yes, ,I was born in North Carolina,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative, ,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,Yes,2.24321794509888,No,White Born-again/Evangelical Christians
1830,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,Moved to North Carolina,Yes, , ,No,Yes,Both of them,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree, , ,To express opposition to Barack Obama,2, , ,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white", ,Health care,No,All others,Yes, ,10+ years but not born here,More than 10 years, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative, ,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,3.12965536117554,No,White Born-again/Evangelical Christians
1828,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Born in North Carolina, , , ,No,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,Barack Obama was not a factor,4, , ,Went too far, , , , , , , , ,Omit,No,All others,Yes, ,I was born in North Carolina,More than 10 years, , , , ,Omit,Omit,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent, , , , ,White,White,State questionnaire,White,White,Omit,Omit,South,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,2.45927357673645, ,All others
1825,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Moved to North Carolina,No, , ,Yes,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,White no college degree, , ,Barack Obama was not a factor,2, , ,Went too far, , , , , , , , ,Illegal immigration,No,Married with children,Yes, ,10+ years but not born here,More than 10 years, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate, ,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,Omit,2.30295443534851, ,All others
1824,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Moved to North Carolina,No, , ,No,Yes,Both of them,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,To express opposition to Barack Obama,3, , ,Did not go far enough, , , , , , , , ,The economy,No,All others,Yes, ,10+ years but not born here,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative, ,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,"Cities over 500,000","Cities over 50,000", North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,Yes,1.31030571460724, ,All others
1823,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Born in North Carolina,Yes, , ,No,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,White no college degree, , ,To express opposition to Barack Obama,5, , ,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,The economy,No,All others,Yes, ,I was born in North Carolina,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative, ,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,Yes,2.30527949333191,No,White Born-again/Evangelical Christians
1821,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,More than once a week,Weekly,Complete,Born in North Carolina,Yes, , ,Yes,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,Non white no college degree, , ,Barack Obama was not a factor,5, , ,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white", ,The economy,No,Married with children,Yes, ,I was born in North Carolina,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Conservative, ,Independent/Something else,Conservative Republicans,Other,Asian,State questionnaire,Asian,Asian,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,All other races,Married men,Rural,Small Cities/Rural, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,4.20461416244507,No,All others
1819,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a month,Occasionally,Complete,Born in North Carolina,No, , ,No,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,White no college degree, , ,Barack Obama was not a factor,1, , ,Went too far, , , , , , , , ,Health care,No,All others,No, ,I was born in North Carolina,More than 10 years, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat, , , , ,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Non married women,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,.749599814414978, ,All others
1817,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Moved to North Carolina,No, , ,Yes,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,To express opposition to Barack Obama,3, , ,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,The economy,No,Married with children,Yes, ,10+ years but not born here,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate, ,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,Omit,3.85674953460693,No,All others
1814,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Born in North Carolina,Yes, , ,No,No,Neither of them,No,High school graduate,No college degree,High school graduate or less,White no college degree, , ,To express opposition to Barack Obama,5, , ,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,The economy,No,All others,No, ,I was born in North Carolina,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican, , , , ,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,Yes,1.15263974666595,Yes,White Born-again/Evangelical Christians
1810,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,More than once a week,Weekly,Complete,Moved to North Carolina,Yes, , ,Yes,No,Neither of them,No,College graduate,College graduate,More than High school graduate,Non white college degree, , ,To express support for Barack Obama,3, , ,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white", ,The economy,No,Married with children,Yes, ,10+ years but not born here,More than 10 years, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Something else,Independent Men,All others,Conservative, ,Moderate/Liberal Republicans,Conservative Independents,Other,American Indian,State questionnaire,Other,American Indian,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Male,All other races,Married men,"Cities over 500,000","Cities over 50,000", North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,Yes,1.17734146118164,No,All others
1807,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Born in North Carolina,Yes, , ,Yes,No,Omit,Omit,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,To express opposition to Barack Obama,3, , ,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Illegal immigration,No,Married with children,Yes, ,I was born in North Carolina,More than 10 years, , , , ,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative, ,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,Omit,2.47600507736206,No,White Born-again/Evangelical Christians
1804,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,Born in North Carolina,Yes, , ,No,Yes,Both of them,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, , ,To express opposition to Barack Obama,5, , ,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Illegal immigration,No,All others,Yes, ,I was born in North Carolina,More than 10 years, , , , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative, ,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Rural,Small Cities/Rural, North Carolina,Telephone survey, , , , , , , , , ,Version 2, ,No,.906217038631439,Yes,White Born-again/Evangelical Christians
70636,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+, , ,Complete, , ,Call 2,13, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable, ,1,Government is doing too many things better left to businesses and individuals,Too often, ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve, ,No, , ,Oppose, , ,Worried,Very worried,Disapprove,Strongly disapprove, , ,45+,65+, ,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,113,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White, , ,South, ,Male,White men, ,Rural,Small Cities/Rural, North Carolina,Election day exit poll,Not conservative enough,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Yes,Both of them,Yes,Version 1,Yes, ,.755852103233337,No, 
